"Elster Metering Systems","Printed: Wednesday, January 22, 2020 12:32:20 PM","","","","","","","","",""
"","--------31142540 05-Dec-19 9:00:16 AM","","","","","","","","",""
"Script Generated by SMARTset Version 1.1.6438.16169","","","","","","","","","",""
"Reading Created by SMARTset Version 1.1.6438.16169","","","","","","","","","",""
"Meter Firmware Build: 2-02006-A","","","","","","","","","",""
"Status: Program Completed Normally.   (000000)","","","","","","","","","",""
"Meter Constants","","","","","","","","","",""
"","Meter Constants","","","","","","","","",""
"","","Current Connection","","","","","","","",""
"","","","","Primary","Secondary","","Ratio","","",""
"","","","CT/VT","150","5","=","30.000","","",""
"","CT/VT Error","","","","","","","","",""
"","","CT Error %","0.00%","","","","","","",""
"","","VT Error %","0.00%","","","","","","",""
"","","","","","","","","","",""
"Time and Date","","","","","","","","","",""
"","Daylight Saving Setup","","","","","","","","",""
"","","Daylight Saving","Enabled","","","","","","",""
"","","Advance On","Every First Sunday of September at 01:00","","","","","","",""
"","","Retard On","Every First Sunday of April at 02:00","","","","","","",""
"","","Adjust By","1 hours","","","","","","",""
"","Meter Time","","","","","","","","",""
"","Meter Time:","Thursday, December 5, 2019 9:00:45 AM","","","","","","","",""
"","PC (or HHU) clock:","Thursday, December 5, 2019 9:00:22 AM","","","","","","","",""
"","Difference:","Meter is 0 days, 0 hours, 0 minutes, 23 seconds ahead","","","","","","","",""
"","","","","","","","","","",""
"Current Values","","","","","","","","","",""
"","Cumulative Registers","","","","","","","","",""
"","26-Nov-19","23:00","23:30","14.177000","0.000000","0.000000","0.000000","2.294400","14.177000",""
"","26-Nov-19","23:30","00:00","12.124000","0.000000","0.000000","0.000000","2.234400","12.124000",""
"","27-Nov-19","00:00","00:30","12.752000","0.000000","0.000000","0.000000","1.910400","12.752000",""
"","27-Nov-19","00:30","01:00","14.798000","0.000000","0.000000","0.000000","2.011200","14.798000",""
"","27-Nov-19","01:00","01:30","11.978000","0.000000","0.000000","0.000000","1.850400","11.978000",""
"","27-Nov-19","01:30","02:00","11.878000","0.000000","0.000000","0.000000","1.468800","11.878000",""
"","27-Nov-19","02:00","02:30","10.214000","0.000000","0.000000","0.000000","1.401600","10.214000",""
"","27-Nov-19","02:30","03:00","9.773600","0.000000","0.000000","0.000000","1.552800","9.773600",""
"","27-Nov-19","03:00","03:30","10.005000","0.000000","0.000000","0.000000","1.344000","10.005000",""
"","27-Nov-19","03:30","04:00","9.879000","0.000000","0.000000","0.000000","1.600800","9.879000",""
"","27-Nov-19","04:00","04:30","9.410400","0.000000","0.000000","0.000000","1.764000","9.410400",""
"","27-Nov-19","04:30","05:00","10.228000","0.000000","0.000000","0.000000","1.696800","10.228000",""
"","27-Nov-19","05:00","05:30","9.296000","0.000000","0.000000","0.000000","1.728000","9.296000",""
"","27-Nov-19","05:30","06:00","9.667200","0.000000","0.000000","0.000000","1.958400","9.667200",""
"","27-Nov-19","06:00","06:30","10.120000","0.000000","0.000000","0.000000","1.778400","10.120000",""
"","27-Nov-19","06:30","07:00","10.275000","0.000000","0.000000","0.000000","1.881600","10.275000",""
"","27-Nov-19","07:00","07:30","12.221000","0.000000","0.000000","0.000000","1.502400","12.221000",""
"","27-Nov-19","07:30","08:00","12.420000","0.000000","0.000000","0.000000","1.231200","12.420000",""
"","27-Nov-19","08:00","08:30","13.927000","0.000000","0.000000","0.000000","1.233600","13.927000",""
"","27-Nov-19","08:30","09:00","18.113000","0.000000","0.000000","0.000000","1.725600","18.113000",""
"","27-Nov-19","09:00","09:30","21.919000","0.000000","0.000000","0.000000","1.612800","21.919000",""
"","27-Nov-19","09:30","10:00","19.764000","0.000000","0.000000","0.000000","1.848000","19.764000",""
"","27-Nov-19","10:00","10:30","18.199000","0.000000","0.000000","0.000000","1.651200","18.199000",""
"","27-Nov-19","10:30","11:00","17.758000","0.000000","0.000000","0.000000","2.378400","17.758000",""
"","27-Nov-19","11:00","11:30","16.485000","0.000000","0.000000","0.000000","2.275200","16.485000",""
"","27-Nov-19","11:30","12:00","16.135000","0.000000","0.000000","0.000000","2.114400","16.135000",""
"","27-Nov-19","12:00","12:30","12.843000","0.000000","0.000000","0.000000","1.941600","12.843000",""
"","27-Nov-19","12:30","13:00","11.952000","0.000000","0.000000","0.000000","1.929600","11.952000",""
"","27-Nov-19","13:00","13:30","12.317000","0.000000","0.000000","0.000000","1.564800","12.317000",""
"","27-Nov-19","13:30","14:00","10.824000","0.000000","0.000000","0.000000","1.680000","10.824000",""
"","27-Nov-19","14:00","14:30","12.184000","0.000000","0.000000","0.000000","1.560000","12.184000",""
"","27-Nov-19","14:30","15:00","13.676000","0.000000","0.000000","0.000000","1.896000","13.676000",""
"","27-Nov-19","15:00","15:30","17.325000","0.000000","0.000000","0.000000","1.677600","17.325000",""
"","27-Nov-19","15:30","16:00","17.983000","0.000000","0.000000","0.000000","1.843200","17.983000",""
"","27-Nov-19","16:00","16:30","20.484000","0.000000","0.000000","0.000000","1.764000","20.484000",""
"","27-Nov-19","16:30","17:00","19.817000","0.000000","0.000000","0.000000","1.992000","19.817000",""
"","27-Nov-19","17:00","17:30","17.542000","0.000000","0.000000","0.000000","2.028000","17.542000",""
"","27-Nov-19","17:30","18:00","15.619000","0.000000","0.000000","0.000000","2.234400","15.619000",""
"","27-Nov-19","18:00","18:30","18.926000","0.000000","0.000000","0.000000","1.756800","18.926000",""
"","27-Nov-19","18:30","19:00","17.676000","0.000000","0.000000","0.000000","1.898400","17.676000",""
"","27-Nov-19","19:00","19:30","17.151000","0.000000","0.000000","0.000000","2.131200","17.151000",""
"","27-Nov-19","19:30","20:00","15.149000","0.000000","0.000000","0.000000","2.736000","15.149000",""
"","27-Nov-19","20:00","20:30","14.841000","0.000000","0.000000","0.000000","2.536800","14.841000",""
"","27-Nov-19","20:30","21:00","11.031000","0.000000","0.000000","0.000000","2.301600","11.031000",""
"","27-Nov-19","21:00","21:30","13.353000","0.000000","0.000000","0.000000","2.342400","13.353000",""
"","27-Nov-19","21:30","22:00","17.052000","0.000000","0.000000","0.000000","2.697600","17.052000",""
"","27-Nov-19","22:00","22:30","15.351000","0.000000","0.000000","0.000000","2.798400","15.351000",""
"","27-Nov-19","22:30","23:00","16.725000","0.000000","0.000000","0.000000","2.544000","16.725000",""
"","27-Nov-19","23:00","23:30","16.654000","0.000000","0.000000","0.000000","2.385600","16.654000",""
"","27-Nov-19","23:30","00:00","15.948000","0.000000","0.000000","0.000000","2.095200","15.948000",""
"","28-Nov-19","00:00","00:30","15.792000","0.000000","0.000000","0.000000","2.265600","15.792000",""
"","28-Nov-19","00:30","01:00","15.674000","0.000000","0.000000","0.000000","2.176800","15.674000",""
"","28-Nov-19","01:00","01:30","14.383000","0.000000","0.000000","0.000000","1.860000","14.383000",""
"","28-Nov-19","01:30","02:00","13.414000","0.000000","0.000000","0.000000","1.836000","13.414000",""
"","28-Nov-19","02:00","02:30","13.322000","0.000000","0.000000","0.000000","1.800000","13.322000",""
"","28-Nov-19","02:30","03:00","13.589000","0.000000","0.000000","0.000000","1.783200","13.589000",""
"","28-Nov-19","03:00","03:30","13.411000","0.000000","0.000000","0.000000","1.922400","13.411000",""
"","28-Nov-19","03:30","04:00","14.295000","0.000000","0.000000","0.000000","1.886400","14.295000",""
"","28-Nov-19","04:00","04:30","14.897000","0.000000","0.000000","0.000000","1.888800","14.897000",""
"","28-Nov-19","04:30","05:00","16.384000","0.000000","0.000000","0.000000","1.977600","16.384000",""
"","28-Nov-19","05:00","05:30","15.591000","0.000000","0.000000","0.000000","2.040000","15.591000",""
"","28-Nov-19","05:30","06:00","14.325000","0.000000","0.000000","0.000000","1.843200","14.325000",""
"","28-Nov-19","06:00","06:30","16.599000","0.000000","0.000000","0.000000","1.394400","16.599000",""
"","28-Nov-19","06:30","07:00","14.299000","0.000000","0.000000","0.000000","1.579200","14.299000",""
"","28-Nov-19","07:00","07:30","14.057000","0.000000","0.000000","0.000000","1.461600","14.057000",""
"","28-Nov-19","07:30","08:00","14.553000","0.000000","0.000000","0.000000","1.404000","14.553000",""
"","28-Nov-19","08:00","08:30","13.985000","0.000000","0.000000","0.000000","1.720800","13.985000",""
"","28-Nov-19","08:30","09:00","16.435000","0.000000","0.000000","0.000000","1.833600","16.435000",""
"","28-Nov-19","09:00","09:30","15.747000","0.000000","0.000000","0.000000","2.277600","15.747000",""
"","28-Nov-19","09:30","10:00","14.837000","0.000000","0.000000","0.000000","2.440800","14.837000",""
"","28-Nov-19","10:00","10:30","17.990000","0.000000","0.000000","0.000000","2.104800","17.990000",""
"","28-Nov-19","10:30","11:00","17.345000","0.000000","0.000000","0.000000","2.320800","17.345000",""
"","28-Nov-19","11:00","11:30","16.857000","0.000000","0.000000","0.000000","2.385600","16.857000",""
"","28-Nov-19","11:30","12:00","13.292000","0.000000","0.000000","0.000000","2.186400","13.292000",""
"","28-Nov-19","12:00","12:30","14.179000","0.000000","0.000000","0.000000","2.248800","14.179000",""
"","28-Nov-19","12:30","13:00","18.000000","0.000000","0.000000","0.000000","2.064000","18.000000",""
"","28-Nov-19","13:00","13:30","11.801000","0.000000","0.000000","0.000000","2.282400","11.801000",""
"","28-Nov-19","13:30","14:00","10.836000","0.000000","0.000000","0.000000","1.915200","10.836000",""
"","28-Nov-19","14:00","14:30","12.403000","0.000000","0.000000","0.000000","1.749600","12.403000",""
"","28-Nov-19","14:30","15:00","17.268000","0.000000","0.000000","0.000000","2.150400","17.268000",""
"","28-Nov-19","15:00","15:30","15.007000","0.000000","0.000000","0.000000","2.044800","15.007000",""
"","28-Nov-19","15:30","16:00","14.371000","0.000000","0.000000","0.000000","2.076000","14.371000",""
"","28-Nov-19","16:00","16:30","12.293000","0.000000","0.000000","0.000000","2.037600","12.293000",""
"","28-Nov-19","16:30","17:00","11.155000","0.000000","0.000000","0.000000","1.948800","11.155000",""
"","28-Nov-19","17:00","17:30","10.246000","0.000000","0.000000","0.000000","1.984800","10.246000",""
"","28-Nov-19","17:30","18:00","8.301800","0.000000","0.000000","0.000000","1.773600","8.301800",""
"","28-Nov-19","18:00","18:30","8.853600","0.000000","0.000000","0.000000","1.987200","8.853600",""
"","28-Nov-19","18:30","19:00","11.964000","0.000000","0.000000","0.000000","1.780800","11.964000",""
"","28-Nov-19","19:00","19:30","12.026000","0.000000","0.000000","0.000000","1.852800","12.026000",""
"","28-Nov-19","19:30","20:00","11.376000","0.000000","0.000000","0.000000","2.160000","11.376000",""
"","28-Nov-19","20:00","20:30","12.377000","0.000000","0.000000","0.000000","2.126400","12.377000",""
"","28-Nov-19","20:30","21:00","12.233000","0.000000","0.000000","0.000000","2.301600","12.233000",""
"","28-Nov-19","21:00","21:30","12.117000","0.000000","0.000000","0.000000","2.162400","12.117000",""
"","28-Nov-19","21:30","22:00","12.197000","0.000000","0.000000","0.000000","2.450400","12.197000",""
"","28-Nov-19","22:00","22:30","14.846000","0.000000","0.000000","0.000000","2.104800","14.846000",""
"","28-Nov-19","22:30","23:00","15.812000","0.000000","0.000000","0.000000","2.397600","15.812000",""
"","28-Nov-19","23:00","23:30","15.300000","0.000000","0.000000","0.000000","2.037600","15.300000",""
"","28-Nov-19","23:30","00:00","16.464000","0.000000","0.000000","0.000000","2.270400","16.464000",""
"","29-Nov-19","00:00","00:30","17.438000","0.000000","0.000000","0.000000","2.054400","17.438000",""
"","29-Nov-19","00:30","01:00","15.101000","0.000000","0.000000","0.000000","2.004000","15.101000",""
"","29-Nov-19","01:00","01:30","14.705000","0.000000","0.000000","0.000000","1.809600","14.705000",""
"","29-Nov-19","01:30","02:00","16.262000","0.000000","0.000000","0.000000","1.826400","16.262000",""
"","29-Nov-19","02:00","02:30","14.443000","0.000000","0.000000","0.000000","1.682400","14.443000",""
"","29-Nov-19","02:30","03:00","14.218000","0.000000","0.000000","0.000000","1.569600","14.218000",""
"","29-Nov-19","03:00","03:30","14.589000","0.000000","0.000000","0.000000","1.648800","14.589000",""
"","29-Nov-19","03:30","04:00","11.729000","0.000000","0.000000","0.000000","1.910400","11.729000",""
"","29-Nov-19","04:00","04:30","11.717000","0.000000","0.000000","0.000000","1.468800","11.717000",""
"","29-Nov-19","04:30","05:00","11.950000","0.000000","0.000000","0.000000","1.672800","11.950000",""
"","29-Nov-19","05:00","05:30","11.116000","0.000000","0.000000","0.000000","1.413600","11.116000",""
"","29-Nov-19","05:30","06:00","12.389000","0.000000","0.000000","0.000000","1.533600","12.389000",""
"","29-Nov-19","06:00","06:30","10.035000","0.000000","0.000000","0.000000","1.908000","10.035000",""
"","29-Nov-19","06:30","07:00","9.828000","0.000000","0.000000","0.000000","2.001600","9.828000",""
"","29-Nov-19","07:00","07:30","10.526000","0.000000","0.000000","0.000000","1.845600","10.526000",""
"","29-Nov-19","07:30","08:00","10.970000","0.000000","0.000000","0.000000","1.492800","10.970000",""
"","29-Nov-19","08:00","08:30","11.268000","0.000000","0.000000","0.000000","1.382400","11.268000",""
"","29-Nov-19","08:30","09:00","11.578000","0.000000","0.000000","0.000000","1.588800","11.578000",""
"","29-Nov-19","09:00","09:30","13.445000","0.000000","0.000000","0.000000","1.550400","13.445000",""
"","29-Nov-19","09:30","10:00","15.405000","0.000000","0.000000","0.000000","2.092800","15.405000",""
"","29-Nov-19","10:00","10:30","18.180000","0.000000","0.000000","0.000000","2.102400","18.180000",""
"","29-Nov-19","10:30","11:00","17.559000","0.000000","0.000000","0.000000","2.090400","17.559000",""
"","29-Nov-19","11:00","11:30","16.128000","0.000000","0.000000","0.000000","2.272800","16.128000",""
"","29-Nov-19","11:30","12:00","14.462000","0.000000","0.000000","0.000000","2.126400","14.462000",""
"","29-Nov-19","12:00","12:30","15.468000","0.000000","0.000000","0.000000","2.390400","15.468000",""
"","29-Nov-19","12:30","13:00","16.630000","0.000000","0.000000","0.000000","2.160000","16.630000",""
"","29-Nov-19","13:00","13:30","15.365000","0.000000","0.000000","0.000000","2.366400","15.365000",""
"","29-Nov-19","13:30","14:00","17.844000","0.000000","0.000000","0.000000","1.970400","17.844000",""
"","29-Nov-19","14:00","14:30","17.654000","0.000000","0.000000","0.000000","1.929600","17.654000",""
"","29-Nov-19","14:30","15:00","18.866000","0.000000","0.000000","0.000000","2.112000","18.866000",""
"","29-Nov-19","15:00","15:30","17.782000","0.000000","0.000000","0.000000","2.330400","17.782000",""
"","29-Nov-19","15:30","16:00","16.234000","0.000000","0.000000","0.000000","2.186400","16.234000",""
"","29-Nov-19","16:00","16:30","15.813000","0.000000","0.000000","0.000000","2.436000","15.813000",""
"","29-Nov-19","16:30","17:00","17.191000","0.000000","0.000000","0.000000","2.788800","17.191000",""
"","29-Nov-19","17:00","17:30","17.244000","0.000000","0.000000","0.000000","2.272800","17.244000",""
"","29-Nov-19","17:30","18:00","17.828000","0.000000","0.000000","0.000000","2.582400","17.828000",""
"","29-Nov-19","18:00","18:30","16.644000","0.000000","0.000000","0.000000","1.999200","16.644000",""
"","29-Nov-19","18:30","19:00","14.368000","0.000000","0.000000","0.000000","1.764000","14.368000",""
"","29-Nov-19","19:00","19:30","11.158000","0.000000","0.000000","0.000000","2.112000","11.158000",""
"","29-Nov-19","19:30","20:00","10.006000","0.000000","0.000000","0.000000","2.239200","10.006000",""
"","29-Nov-19","20:00","20:30","12.868000","0.000000","0.000000","0.000000","2.500800","12.868000",""
"","29-Nov-19","20:30","21:00","12.351000","0.000000","0.000000","0.000000","2.265600","12.351000",""
"","29-Nov-19","21:00","21:30","12.571000","0.000000","0.000000","0.000000","2.340000","12.571000",""
"","29-Nov-19","21:30","22:00","14.112000","0.000000","0.000000","0.000000","2.810400","14.112000",""
"","29-Nov-19","22:00","22:30","12.739000","0.000000","0.000000","0.000000","2.805600","12.739000",""
"","29-Nov-19","22:30","23:00","10.911000","0.000000","0.000000","0.000000","2.695200","10.911000",""
"","29-Nov-19","23:00","23:30","10.370000","0.000000","0.000000","0.000000","2.580000","10.370000",""
"","29-Nov-19","23:30","00:00","12.622000","0.000000","0.000000","0.000000","2.443200","12.622000",""
"","30-Nov-19","00:00","00:30","14.664000","0.000000","0.000000","0.000000","2.061600","14.664000",""
"","30-Nov-19","00:30","01:00","12.211000","0.000000","0.000000","0.000000","2.059200","12.211000",""
"","30-Nov-19","01:00","01:30","10.920000","0.000000","0.000000","0.000000","1.922400","10.920000",""
"","30-Nov-19","01:30","02:00","11.779000","0.000000","0.000000","0.000000","1.675200","11.779000",""
"","30-Nov-19","02:00","02:30","12.972000","0.000000","0.000000","0.000000","1.857600","12.972000",""
"","30-Nov-19","02:30","03:00","13.090000","0.000000","0.000000","0.000000","1.586400","13.090000",""
"","30-Nov-19","03:00","03:30","13.768000","0.000000","0.000000","0.000000","1.929600","13.768000",""
"","30-Nov-19","03:30","04:00","14.160000","0.000000","0.000000","0.000000","1.898400","14.160000",""
"","30-Nov-19","04:00","04:30","12.836000","0.000000","0.000000","0.000000","1.982400","12.836000",""
"","30-Nov-19","04:30","05:00","12.086000","0.000000","0.000000","0.000000","1.744800","12.086000",""
"","30-Nov-19","05:00","05:30","11.268000","0.000000","0.000000","0.000000","1.927200","11.268000",""
"","30-Nov-19","05:30","06:00","12.830000","0.000000","0.000000","0.000000","1.960800","12.830000",""
"","30-Nov-19","06:00","06:30","13.510000","0.000000","0.000000","0.000000","1.759200","13.510000",""
"","30-Nov-19","06:30","07:00","12.029000","0.000000","0.000000","0.000000","1.384800","12.029000",""
"","30-Nov-19","07:00","07:30","12.645000","0.000000","0.000000","0.000000","1.665600","12.645000",""
"","30-Nov-19","07:30","08:00","11.499000","0.000000","0.000000","0.000000","1.692000","11.499000",""
"","30-Nov-19","08:00","08:30","11.198000","0.000000","0.000000","0.000000","1.833600","11.198000",""
"","30-Nov-19","08:30","09:00","10.983000","0.000000","0.000000","0.000000","1.936800","10.983000",""
"","30-Nov-19","09:00","09:30","11.409000","0.000000","0.000000","0.000000","2.018400","11.409000",""
"","30-Nov-19","09:30","10:00","11.439000","0.000000","0.000000","0.000000","1.747200","11.439000",""
"","30-Nov-19","10:00","10:30","16.696000","0.000000","0.000000","0.000000","2.390400","16.696000",""
"","30-Nov-19","10:30","11:00","19.294000","0.000000","0.000000","0.000000","2.373600","19.294000",""
"","30-Nov-19","11:00","11:30","17.914000","0.000000","0.000000","0.000000","2.337600","17.914000",""
"","30-Nov-19","11:30","12:00","20.738000","0.000000","0.000000","0.000000","2.287200","20.738000",""
"","30-Nov-19","12:00","12:30","19.373000","0.000000","0.000000","0.000000","2.409600","19.373000",""
"","30-Nov-19","12:30","13:00","19.553000","0.000000","0.000000","0.000000","2.140800","19.553000",""
"","30-Nov-19","13:00","13:30","20.042000","0.000000","0.000000","0.000000","2.371200","20.042000",""
"","30-Nov-19","13:30","14:00","19.162000","0.000000","0.000000","0.000000","2.167200","19.162000",""
"","30-Nov-19","14:00","14:30","19.891000","0.000000","0.000000","0.000000","2.112000","19.891000",""
"","30-Nov-19","14:30","15:00","21.389000","0.000000","0.000000","0.000000","2.035200","21.389000",""
"","30-Nov-19","15:00","15:30","20.788000","0.000000","0.000000","0.000000","1.677600","20.788000",""
